CUSTOMER_ID,CUSTOMER_GROUP,CUSTOMER_SEGMENT
20955374.2857,RETAIL,Tier 6
40955374.2857,RETAIL,Tier 6
119812517.1429,RETAIL,Tier 6
138383945.7143,RETAIL,Tier 5
44541088.5714,RETAIL,Tier 6
88826802.8571,RETAIL,Tier 6
91683945.7143,RETAIL,Tier 6
46255374.2857,RETAIL,Tier 6
34826802.8571,RETAIL,Tier 6
9112517.1429,RETAIL,Tier 6
119255374.2857,RETAIL,Tier 6
139541088.5714,RETAIL,Tier 6
75398231.4286,RETAIL,Tier 6
103126802.8571,RETAIL,Tier 6
11698231.4286,RETAIL,Tier 6
118983945.7143,RETAIL,Tier 6
83269660.0,RETAIL,Tier 6
61983945.7143,RETAIL,Tier 6
63412517.1429,RETAIL,Tier 6
43698231.4286,RETAIL,Tier 6
32269660.0,RETAIL,Tier 6
125126802.8571,RETAIL,Tier 6
45269660.0,RETAIL,Tier 6
122412517.1429,RETAIL,Tier 6
78412517.1429,RETAIL,Tier 6
22698231.4286,RETAIL,Tier 6
61569660.0,RETAIL,Tier 6
5855374.2857,RETAIL,Tier 6
62998231.4286,RETAIL,Tier 6
22998231.4286,RETAIL,Tier 6
111569660.0,RETAIL,Tier 6
45998231.4286,RETAIL,Tier 6
117426802.8571,RETAIL,Tier 6
44712517.1429,RETAIL,Tier 6
104712517.1429,RETAIL,Tier 6
3426802.8571,RETAIL,Tier 6
4998231.4286,RETAIL,Tier 6
128141088.5714,RETAIL,Tier 6
70013945.7143,RETAIL,Tier 6
141585374.2857,RETAIL,Tier 6
68871088.5714,RETAIL,Tier 6
39013945.7143,RETAIL,Tier 6
37871088.5714,RETAIL,Tier 6
126442517.1429,RETAIL,Tier 6
99299660.0,RETAIL,Tier 6
108013945.7143,RETAIL,Tier 6
142442517.1429,RETAIL,Tier 6
31299660.0,RETAIL,Tier 5
111742517.1429,RETAIL,Tier 6
41996802.8571,RETAIL,Tier 6
24742517.1429,RETAIL,Tier 6
132696802.8571,RETAIL,Tier 6
43599660.0,RETAIL,Tier 6
70742517.1429,RETAIL,Tier 6
30885374.2857,RETAIL,Tier 6
53742517.1429,RETAIL,Tier 6
64171088.5714,RETAIL,Tier 6
2899660.0,RETAIL,Tier 6
18613945.7143,RETAIL,Tier 6
75899660.0,RETAIL,Tier 6
91756802.8571,RETAIL,Tier 6
91042517.1429,RETAIL,Tier 6
71628231.4286,RETAIL,Tier 6
97913945.7143,RETAIL,Tier 6
102485374.2857,RETAIL,Tier 6
98199660.0,RETAIL,Tier 6
89771088.5714,RETAIL,Tier 6
112628231.4286,RETAIL,Tier 6
17213945.7143,RETAIL,Tier 6
125928231.4286,RETAIL,Tier 6
66071088.5714,RETAIL,Tier 6
70928231.4286,RETAIL,Tier 6
8213945.7143,RETAIL,Tier 6
78499660.0,RETAIL,Tier 6
73371088.5714,RETAIL,Tier 6
10799660.0,RETAIL,Tier 6
67942517.1429,RETAIL,Tier 6
48085374.2857,RETAIL,Tier 6
68228231.4286,RETAIL,Tier 6
61371088.5714,RETAIL,Tier 6
67085374.2857,RETAIL,Tier 6
39942517.1429,RETAIL,Tier 6
9671088.5714,RETAIL,Tier 6
48971088.5714,RETAIL,Tier 6
114971088.5714,RETAIL,Tier 6
142256802.8571,RETAIL,Tier 6
46853945.7143,RETAIL,Tier 6
112685374.2857,RETAIL,Tier 6
9968231.4286,RETAIL,Tier 6
25842517.1429,RETAIL,Tier 6
271088.5714,RETAIL,Tier 6
70271088.5714,RETAIL,Tier 6
130556802.8571,RETAIL,Tier 6
64842517.1429,RETAIL,Tier 6
45128231.4286,RETAIL,Tier 5
129556802.8571,RETAIL,Tier 5
20985374.2857,RETAIL,Tier 6
15699660.0,RETAIL,Tier 6
35699660.0,RETAIL,Tier 6
84271088.5714,RETAIL,Tier 6
110142517.1429,RETAIL,Tier 6
65999660.0,RETAIL,Tier 6
98856802.8571,RETAIL,Tier 6
9142517.1429,RETAIL,Tier 6
74999660.0,RETAIL,Tier 5
9285374.2857,RETAIL,Tier 6
42571088.5714,RETAIL,Tier 6
118553945.7143,RETAIL,Tier 6
70001231.4286,RETAIL,Tier 6
127144088.5714,RETAIL,Tier 6
1572660.0,RETAIL,Tier 6
50144088.5714,RETAIL,Tier 6
10144088.5714,RETAIL,Tier 6
76001231.4286,RETAIL,Tier 5
13286945.7143,RETAIL,Tier 5
53429802.8571,RETAIL,Tier 6
2144088.5714,RETAIL,Tier 6
105144088.5714,RETAIL,Tier 6
6715517.1429,RETAIL,Tier 6
119715517.1429,RETAIL,Tier 6
141286945.7143,RETAIL,Tier 6
107158374.2857,RETAIL,Tier 6
301231.4286,RETAIL,Tier 6
98015517.1429,RETAIL,Tier 5
74015517.1429,RETAIL,Tier 6
92586945.7143,RETAIL,Tier 6
5586945.7143,RETAIL,Tier 6
117172660.0,RETAIL,Tier 6
80029802.8571,RETAIL,Tier 6
83172660.0,RETAIL,Tier 6
124744088.5714,RETAIL,Tier 6
139029802.8571,RETAIL,Tier 5
58172660.0,RETAIL,Tier 6
38758374.2857,RETAIL,Tier 6
113044088.5714,RETAIL,Tier 6
133186945.7143,RETAIL,Tier 6
96044088.5714,RETAIL,Tier 6
132044088.5714,RETAIL,Tier 6
42044088.5714,RETAIL,Tier 6
133901231.4286,RETAIL,Tier 6
65329802.8571,RETAIL,Tier 6
21329802.8571,RETAIL,Tier 6
108772660.0,RETAIL,Tier 5
67344088.5714,RETAIL,Tier 6
69201231.4286,RETAIL,Tier 6
49486945.7143,RETAIL,Tier 6
77298231.4286,RETAIL,Tier 6
1644088.5714,RETAIL,Tier 6
33215517.1429,RETAIL,Tier 6
60644088.5714,RETAIL,Tier 6
50644088.5714,RETAIL,Tier 6
82072660.0,RETAIL,Tier 6
70982517.1429,RETAIL,Tier 5
66644088.5714,RETAIL,Tier 6
132944088.5714,RETAIL,Tier 6
121658374.2857,RETAIL,Tier 6
95944088.5714,RETAIL,Tier 6
44658374.2857,RETAIL,Tier 6
119229802.8571,RETAIL,Tier 6
46658374.2857,RETAIL,Tier 6
113801231.4286,RETAIL,Tier 6
12515517.1429,RETAIL,Tier 6
107386945.7143,RETAIL,Tier 6
34672660.0,RETAIL,Tier 6
4815517.1429,RETAIL,Tier 6
33386945.7143,RETAIL,Tier 6
63386945.7143,RETAIL,Tier 6
37672660.0,RETAIL,Tier 6
33529802.8571,RETAIL,Tier 6
133958374.2857,RETAIL,Tier 6
78244088.5714,RETAIL,Tier 6
99815517.1429,RETAIL,Tier 6
108529802.8571,RETAIL,Tier 6
47258374.2857,RETAIL,Tier 6
103115517.1429,RETAIL,Tier 6
36258374.2857,RETAIL,Tier 6
100972660.0,RETAIL,Tier 6
77115517.1429,RETAIL,Tier 6
38544088.5714,RETAIL,Tier 6
14258374.2857,RETAIL,Tier 6
115844088.5714,RETAIL,Tier 6
8844088.5714,RETAIL,Tier 2
102129802.8571,RETAIL,Tier 5
136415517.1429,RETAIL,Tier 6
127844088.5714,RETAIL,Tier 2
29415517.1429,RETAIL,Tier 6
117129802.8571,RETAIL,Tier 6
27129802.8571,RETAIL,Tier 6
137288374.2857,RETAIL,Tier 6
14716945.7143,RETAIL,Tier 5
67574088.5714,RETAIL,Tier 6
130716945.7143,RETAIL,Tier 6
70716945.7143,RETAIL,Tier 6
41002660.0,RETAIL,Tier 5
2874088.5714,RETAIL,Tier 6
41588374.2857,RETAIL,Tier 6
133159802.8571,RETAIL,Tier 6
94588374.2857,RETAIL,Tier 6
86159802.8571,RETAIL,Tier 6
83445517.1429,RETAIL,Tier 6
26445517.1429,RETAIL,Tier 6
140731231.4286,RETAIL,Tier 6
99588374.2857,RETAIL,Tier 6
88888374.2857,RETAIL,Tier 6
40459802.8571,RETAIL,Tier 6
6316945.7143,RETAIL,Tier 6
119316945.7143,RETAIL,Tier 5
137888374.2857,RETAIL,Tier 6
48174088.5714,RETAIL,Tier 6
91174088.5714,RETAIL,Tier 6
121174088.5714,RETAIL,Tier 6
66888374.2857,RETAIL,Tier 6
31474088.5714,RETAIL,Tier 6
104474088.5714,RETAIL,Tier 6
23045517.1429,RETAIL,Tier 6
34616945.7143,RETAIL,Tier 6
134616945.7143,RETAIL,Tier 6
21902660.0,RETAIL,Tier 6
24759802.8571,RETAIL,Tier 6
46474088.5714,RETAIL,Tier 6
20902660.0,RETAIL,Tier 6
99474088.5714,RETAIL,Tier 6
37045517.1429,RETAIL,Tier 6
140059802.8571,RETAIL,Tier 6
67345517.1429,RETAIL,Tier 6
14631231.4286,RETAIL,Tier 6
17488374.2857,RETAIL,Tier 6
96059802.8571,RETAIL,Tier 6
124774088.5714,RETAIL,Tier 6
142202660.0,RETAIL,Tier 6
78488374.2857,RETAIL,Tier 6
124359802.8571,RETAIL,Tier 6
54502660.0,RETAIL,Tier 6
31788374.2857,RETAIL,Tier 6
33216945.7143,RETAIL,Tier 6
16216945.7143,RETAIL,Tier 5
112216945.7143,RETAIL,Tier 6
14074088.5714,RETAIL,Tier 6
14216945.7143,RETAIL,Tier 6
65945517.1429,RETAIL,Tier 6
93231231.4286,RETAIL,Tier 6
56088374.2857,RETAIL,Tier 6
59088374.2857,RETAIL,Tier 6
117659802.8571,RETAIL,Tier 6
77802660.0,RETAIL,Tier 6
2231231.4286,RETAIL,Tier 5
139374088.5714,RETAIL,Tier 6
135231231.4286,RETAIL,Tier 6
65374088.5714,RETAIL,Tier 5
65659802.8571,RETAIL,Tier 6
23102660.0,RETAIL,Tier 6
73245517.1429,RETAIL,Tier 6
43388374.2857,RETAIL,Tier 6
55245517.1429,RETAIL,Tier 6
89674088.5714,RETAIL,Tier 6
48245517.1429,RETAIL,Tier 6
123959802.8571,RETAIL,Tier 5
99674088.5714,RETAIL,Tier 6
36959802.8571,RETAIL,Tier 6
90259802.8571,RETAIL,Tier 6
37402660.0,RETAIL,Tier 6
104688374.2857,RETAIL,Tier 6
48974088.5714,RETAIL,Tier 6
63259802.8571,RETAIL,Tier 5
96116945.7143,RETAIL,Tier 6
136259802.8571,RETAIL,Tier 6
99116945.7143,RETAIL,Tier 6
121116945.7143,RETAIL,Tier 6
131231.4286,RETAIL,Tier 6
128702660.0,RETAIL,Tier 6
37416945.7143,RETAIL,Tier 6
59274088.5714,RETAIL,Tier 6
89274088.5714,RETAIL,Tier 6
63559802.8571,RETAIL,Tier 6
37845517.1429,RETAIL,Tier 6
48131231.4286,RETAIL,Tier 6
72559802.8571,RETAIL,Tier 6
61416945.7143,RETAIL,Tier 6
67131231.4286,RETAIL,Tier 6
8575517.1429,RETAIL,Tier 6
14432660.0,RETAIL,Tier 6
65861231.4286,RETAIL,Tier 6
11718374.2857,RETAIL,Tier 6
73861231.4286,RETAIL,Tier 6
97004088.5714,RETAIL,Tier 6
133018374.2857,RETAIL,Tier 6
11875517.1429,RETAIL,Tier 6
93446945.7143,RETAIL,Tier 6
87018374.2857,RETAIL,Tier 6
34161231.4286,RETAIL,Tier 6
4318374.2857,RETAIL,Tier 6
11461231.4286,RETAIL,Tier 6
23032660.0,RETAIL,Tier 6
37604088.5714,RETAIL,Tier 6
3604088.5714,RETAIL,Tier 6
95175517.1429,RETAIL,Tier 6
32461231.4286,RETAIL,Tier 6
48175517.1429,RETAIL,Tier 6
76746945.7143,RETAIL,Tier 6
77032660.0,RETAIL,Tier 6
115761231.4286,RETAIL,Tier 6
94475517.1429,RETAIL,Tier 6
14618374.2857,RETAIL,Tier 6
1761231.4286,RETAIL,Tier 6
87475517.1429,RETAIL,Tier 6
81761231.4286,RETAIL,Tier 6
131904088.5714,RETAIL,Tier 6
138046945.7143,RETAIL,Tier 6
38189802.8571,RETAIL,Tier 6
40061231.4286,RETAIL,Tier 6
128918374.2857,RETAIL,Tier 6
31775517.1429,RETAIL,Tier 6
83632660.0,RETAIL,Tier 6
29775517.1429,RETAIL,Tier 6
84061231.4286,RETAIL,Tier 6
103361231.4286,RETAIL,Tier 6
123504088.5714,RETAIL,Tier 6
39218374.2857,RETAIL,Tier 6
132504088.5714,RETAIL,Tier 6
58504088.5714,RETAIL,Tier 6
21361231.4286,RETAIL,Tier 6
118946945.7143,RETAIL,Tier 6
46232660.0,RETAIL,Tier 6
103375517.1429,RETAIL,Tier 6
24804088.5714,RETAIL,Tier 6
77946945.7143,RETAIL,Tier 6
16804088.5714,RETAIL,Tier 6
135375517.1429,RETAIL,Tier 6
68232660.0,RETAIL,Tier 6
21232660.0,RETAIL,Tier 6
70104088.5714,RETAIL,Tier 6
15961231.4286,RETAIL,Tier 6
20246945.7143,RETAIL,Tier 6
127961231.4286,RETAIL,Tier 6
126675517.1429,RETAIL,Tier 6
26568231.4286,RETAIL,Tier 6
105532660.0,RETAIL,Tier 6
28689802.8571,RETAIL,Tier 6
105832660.0,RETAIL,Tier 6
74546945.7143,RETAIL,Tier 6
130404088.5714,RETAIL,Tier 5
126118374.2857,RETAIL,Tier 6
47689802.8571,RETAIL,Tier 6
49404088.5714,RETAIL,Tier 6
118261231.4286,RETAIL,Tier 6
71118374.2857,RETAIL,Tier 6
15689802.8571,RETAIL,Tier 6
17118374.2857,RETAIL,Tier 6
50275517.1429,RETAIL,Tier 6
108989802.8571,RETAIL,Tier 6
137561231.4286,RETAIL,Tier 6
32132660.0,RETAIL,Tier 6
77989802.8571,RETAIL,Tier 6
27989802.8571,RETAIL,Tier 6
56704088.5714,RETAIL,Tier 6
138275517.1429,RETAIL,Tier 6
7132660.0,RETAIL,Tier 5
51434088.5714,RETAIL,Tier 6
15862660.0,RETAIL,Tier 6
127291231.4286,RETAIL,Tier 6
117719802.8571,RETAIL,Tier 6
124862660.0,RETAIL,Tier 5
118005517.1429,RETAIL,Tier 6
8005517.1429,RETAIL,Tier 6
54005517.1429,RETAIL,Tier 6
98434088.5714,RETAIL,Tier 6
117305517.1429,RETAIL,Tier 6
28876945.7143,RETAIL,Tier 6
57448374.2857,RETAIL,Tier 6
106019802.8571,RETAIL,Tier 6
120305517.1429,RETAIL,Tier 6
77734088.5714,RETAIL,Tier 6
27734088.5714,RETAIL,Tier 6
25162660.0,RETAIL,Tier 6
58162660.0,RETAIL,Tier 6
21162660.0,RETAIL,Tier 6
78305517.1429,RETAIL,Tier 6
39876945.7143,RETAIL,Tier 6
47462660.0,RETAIL,Tier 6
100462660.0,RETAIL,Tier 6
94891231.4286,RETAIL,Tier 6
24891231.4286,RETAIL,Tier 6
108034088.5714,RETAIL,Tier 6
72839660.0,RETAIL,Tier 6
109748374.2857,RETAIL,Tier 6
22268231.4286,RETAIL,Tier 6
108905517.1429,RETAIL,Tier 6
101583945.7143,RETAIL,Tier 5
62191231.4286,RETAIL,Tier 6
106762660.0,RETAIL,Tier 6
95334088.5714,RETAIL,Tier 6
55619802.8571,RETAIL,Tier 5
72919802.8571,RETAIL,Tier 6
101491231.4286,RETAIL,Tier 6
102919802.8571,RETAIL,Tier 6
18634088.5714,RETAIL,Tier 5
5776945.7143,RETAIL,Tier 6
62919802.8571,RETAIL,Tier 6
75919802.8571,RETAIL,Tier 6
54919802.8571,RETAIL,Tier 6
56348374.2857,RETAIL,Tier 6
105062660.0,RETAIL,Tier 6
55062660.0,RETAIL,Tier 6
138062660.0,RETAIL,Tier 6
11348374.2857,RETAIL,Tier 6
98491231.4286,RETAIL,Tier 6
25791231.4286,RETAIL,Tier 5
57362660.0,RETAIL,Tier 6
60219802.8571,RETAIL,Tier 6
76076945.7143,RETAIL,Tier 6
96362660.0,RETAIL,Tier 6
135362660.0,RETAIL,Tier 6
101219802.8571,RETAIL,Tier 6
31362660.0,RETAIL,Tier 6
119934088.5714,RETAIL,Tier 6
141362660.0,RETAIL,Tier 6
51519802.8571,RETAIL,Tier 6
25948374.2857,RETAIL,Tier 6
111662660.0,RETAIL,Tier 6
43234088.5714,RETAIL,Tier 6
116091231.4286,RETAIL,Tier 6
63234088.5714,RETAIL,Tier 6
98948374.2857,RETAIL,Tier 6
61948374.2857,RETAIL,Tier 6
55091231.4286,RETAIL,Tier 6
88091231.4286,RETAIL,Tier 6
28091231.4286,RETAIL,Tier 6
21376945.7143,RETAIL,Tier 6
67091231.4286,RETAIL,Tier 6
118676945.7143,RETAIL,Tier 6
54391231.4286,RETAIL,Tier 6
107155374.2857,RETAIL,Tier 6
71962660.0,RETAIL,Tier 6
29248374.2857,RETAIL,Tier 6
4962660.0,RETAIL,Tier 6
90676945.7143,RETAIL,Tier 6
113534088.5714,RETAIL,Tier 6
19391231.4286,RETAIL,Tier 6
63962660.0,RETAIL,Tier 6
51105517.1429,RETAIL,Tier 6
27262660.0,RETAIL,Tier 6
55976945.7143,RETAIL,Tier 6
136119802.8571,RETAIL,Tier 6
82839660.0,RETAIL,Tier 6
47691231.4286,RETAIL,Tier 6
49548374.2857,RETAIL,Tier 6
46834088.5714,RETAIL,Tier 6
126834088.5714,RETAIL,Tier 6
126976945.7143,RETAIL,Tier 6
45691231.4286,RETAIL,Tier 6
18848374.2857,RETAIL,Tier 6
33134088.5714,RETAIL,Tier 6
78848374.2857,RETAIL,Tier 6
54991231.4286,RETAIL,Tier 6
35276945.7143,RETAIL,Tier 6
132705517.1429,RETAIL,Tier 6
96991231.4286,RETAIL,Tier 6
12705517.1429,RETAIL,Tier 6
18562660.0,RETAIL,Tier 6
78562660.0,RETAIL,Tier 6
78578374.2857,RETAIL,Tier 6
51435517.1429,RETAIL,Tier 6
43006945.7143,RETAIL,Tier 6
104578374.2857,RETAIL,Tier 5
63149802.8571,RETAIL,Tier 6
61864088.5714,RETAIL,Tier 6
54721231.4286,RETAIL,Tier 6
70435517.1429,RETAIL,Tier 6
22006945.7143,RETAIL,Tier 6
29435517.1429,RETAIL,Tier 6
23864088.5714,RETAIL,Tier 6
138435517.1429,RETAIL,Tier 6
40021231.4286,RETAIL,Tier 5
40164088.5714,RETAIL,Tier 5
112021231.4286,RETAIL,Tier 1
33735517.1429,RETAIL,Tier 6
79592660.0,RETAIL,Tier 6
108996802.8571,RETAIL,Tier 6
56878374.2857,RETAIL,Tier 6
62735517.1429,RETAIL,Tier 6
121306945.7143,RETAIL,Tier 6
110035517.1429,RETAIL,Tier 6
94464088.5714,RETAIL,Tier 6
125892660.0,RETAIL,Tier 6
31621231.4286,RETAIL,Tier 6
133192660.0,RETAIL,Tier 2
83192660.0,RETAIL,Tier 6
10478374.2857,RETAIL,Tier 6
77635517.1429,RETAIL,Tier 6
635517.1429,RETAIL,Tier 6
63492660.0,RETAIL,Tier 6
82064088.5714,RETAIL,Tier 6
106492660.0,RETAIL,Tier 6
56921231.4286,RETAIL,Tier 6
52778374.2857,RETAIL,Tier 6
75792660.0,RETAIL,Tier 6
7221231.4286,RETAIL,Tier 6
34506945.7143,RETAIL,Tier 6
1935517.1429,RETAIL,Tier 6
124792660.0,RETAIL,Tier 6
18364088.5714,RETAIL,Tier 6
76935517.1429,RETAIL,Tier 6
12949802.8571,RETAIL,Tier 6
6092660.0,RETAIL,Tier 6
35378374.2857,RETAIL,Tier 6
111378374.2857,RETAIL,Tier 6
17249802.8571,RETAIL,Tier 6
70106945.7143,RETAIL,Tier 6
137678374.2857,RETAIL,Tier 6
79392660.0,RETAIL,Tier 6
141106945.7143,RETAIL,Tier 6
9821231.4286,RETAIL,Tier 6
24406945.7143,RETAIL,Tier 6
13264088.5714,RETAIL,Tier 6
83406945.7143,RETAIL,Tier 6
69406945.7143,RETAIL,Tier 6
12406945.7143,RETAIL,Tier 6
102549802.8571,RETAIL,Tier 6
139835517.1429,RETAIL,Tier 6
59978374.2857,RETAIL,Tier 6
18549802.8571,RETAIL,Tier 6
82835517.1429,RETAIL,Tier 6
40135517.1429,RETAIL,Tier 6
67706945.7143,RETAIL,Tier 6
120706945.7143,RETAIL,Tier 6
127992660.0,RETAIL,Tier 6
82421231.4286,RETAIL,Tier 5
117151231.4286,RETAIL,Tier 6
21436945.7143,RETAIL,Tier 6
60151231.4286,RETAIL,Tier 6
6151231.4286,RETAIL,Tier 5
32436945.7143,RETAIL,Tier 6
79579802.8571,RETAIL,Tier 6
136722660.0,RETAIL,Tier 6
138151231.4286,RETAIL,Tier 6
131151231.4286,RETAIL,Tier 6
139865517.1429,RETAIL,Tier 6
110308374.2857,RETAIL,Tier 6
91879802.8571,RETAIL,Tier 6
105022660.0,RETAIL,Tier 6
23594088.5714,RETAIL,Tier 6
27879802.8571,RETAIL,Tier 6
115165517.1429,RETAIL,Tier 6
6594088.5714,RETAIL,Tier 6
142308374.2857,RETAIL,Tier 6
58451231.4286,RETAIL,Tier 6
132751231.4286,RETAIL,Tier 6
108465517.1429,RETAIL,Tier 6
95765517.1429,RETAIL,Tier 6
112908374.2857,RETAIL,Tier 6
43194088.5714,RETAIL,Tier 6
66051231.4286,RETAIL,Tier 6
65051231.4286,RETAIL,Tier 6
41051231.4286,RETAIL,Tier 6
128336945.7143,RETAIL,Tier 6
15622660.0,RETAIL,Tier 6
114494088.5714,RETAIL,Tier 1
24779802.8571,RETAIL,Tier 6
53494088.5714,RETAIL,Tier 6
76922660.0,RETAIL,Tier 6
108794088.5714,RETAIL,Tier 6
131794088.5714,RETAIL,Tier 6
48936945.7143,RETAIL,Tier 6
7508374.2857,RETAIL,Tier 6
107794088.5714,RETAIL,Tier 6
48079802.8571,RETAIL,Tier 6
52508374.2857,RETAIL,Tier 6
94522660.0,RETAIL,Tier 6
20522660.0,RETAIL,Tier 6
99094088.5714,RETAIL,Tier 6
45094088.5714,RETAIL,Tier 6
136522660.0,RETAIL,Tier 6
123808374.2857,RETAIL,Tier 6
134094088.5714,RETAIL,Tier 6
121236945.7143,RETAIL,Tier 6
86251231.4286,RETAIL,Tier 6
119108374.2857,RETAIL,Tier 6
59251231.4286,RETAIL,Tier 6
39394088.5714,RETAIL,Tier 6
19965517.1429,RETAIL,Tier 6
97108374.2857,RETAIL,Tier 6
74551231.4286,RETAIL,Tier 6
20265517.1429,RETAIL,Tier 6
139265517.1429,RETAIL,Tier 6
69265517.1429,RETAIL,Tier 6
83551231.4286,RETAIL,Tier 6
12408374.2857,RETAIL,Tier 6
79979802.8571,RETAIL,Tier 6
279802.8571,RETAIL,Tier 6
24565517.1429,RETAIL,Tier 6
60708374.2857,RETAIL,Tier 6
6422660.0,RETAIL,Tier 6
23565517.1429,RETAIL,Tier 6
10851231.4286,RETAIL,Tier 6
131279802.8571,RETAIL,Tier 6
11279802.8571,RETAIL,Tier 5
2851231.4286,RETAIL,Tier 6
14438374.2857,RETAIL,Tier 6
125866945.7143,RETAIL,Tier 6
77581231.4286,RETAIL,Tier 6
27724088.5714,RETAIL,Tier 6
99295517.1429,RETAIL,Tier 6
88295517.1429,RETAIL,Tier 6
28438374.2857,RETAIL,Tier 6
81452660.0,RETAIL,Tier 6
93583945.7143,RETAIL,Tier 6
67309802.8571,RETAIL,Tier 6
41595517.1429,RETAIL,Tier 6
83166945.7143,RETAIL,Tier 6
83309802.8571,RETAIL,Tier 6
116452660.0,RETAIL,Tier 6
13881231.4286,RETAIL,Tier 6
71309802.8571,RETAIL,Tier 6
101752660.0,RETAIL,Tier 6
119038374.2857,RETAIL,Tier 6
65038374.2857,RETAIL,Tier 6
78038374.2857,RETAIL,Tier 6
89609802.8571,RETAIL,Tier 6
15609802.8571,RETAIL,Tier 6
69895517.1429,RETAIL,Tier 6
100052660.0,RETAIL,Tier 6
1481231.4286,RETAIL,Tier 6
131481231.4286,RETAIL,Tier 6
62909802.8571,RETAIL,Tier 6
21766945.7143,RETAIL,Tier 6
77909802.8571,RETAIL,Tier 6
109338374.2857,RETAIL,Tier 6
50909802.8571,RETAIL,Tier 6
69624088.5714,RETAIL,Tier 6
142481231.4286,RETAIL,Tier 6
2624088.5714,RETAIL,Tier 6
66909802.8571,RETAIL,Tier 6
81195517.1429,RETAIL,Tier 6
128338374.2857,RETAIL,Tier 6
97352660.0,RETAIL,Tier 6
79209802.8571,RETAIL,Tier 2
69209802.8571,RETAIL,Tier 6
129352660.0,RETAIL,Tier 6
115352660.0,RETAIL,Tier 6
71066945.7143,RETAIL,Tier 6
125638374.2857,RETAIL,Tier 6
127224088.5714,RETAIL,Tier 6
88795517.1429,RETAIL,Tier 6
133652660.0,RETAIL,Tier 6
139366945.7143,RETAIL,Tier 6
13652660.0,RETAIL,Tier 6
132509802.8571,RETAIL,Tier 6
74224088.5714,RETAIL,Tier 6
64809802.8571,RETAIL,Tier 6
124952660.0,RETAIL,Tier 6
16524088.5714,RETAIL,Tier 6
139524088.5714,RETAIL,Tier 6
2666945.7143,RETAIL,Tier 6
61538374.2857,RETAIL,Tier 5
134395517.1429,RETAIL,Tier 6
95824088.5714,RETAIL,Tier 6
54395517.1429,RETAIL,Tier 6
124681231.4286,RETAIL,Tier 6
37966945.7143,RETAIL,Tier 6
106681231.4286,RETAIL,Tier 6
72681231.4286,RETAIL,Tier 6
111395517.1429,RETAIL,Tier 5
70838374.2857,RETAIL,Tier 6
123981231.4286,RETAIL,Tier 6
38409802.8571,RETAIL,Tier 6
25552660.0,RETAIL,Tier 6
58852660.0,RETAIL,Tier 6
120281231.4286,RETAIL,Tier 6
124566945.7143,RETAIL,Tier 6
140424088.5714,RETAIL,Tier 6
30566945.7143,RETAIL,Tier 6
26281231.4286,RETAIL,Tier 6
116424088.5714,RETAIL,Tier 6
53709802.8571,RETAIL,Tier 6
110995517.1429,RETAIL,Tier 6
73995517.1429,RETAIL,Tier 6
75566945.7143,RETAIL,Tier 6
66995517.1429,RETAIL,Tier 6
25566945.7143,RETAIL,Tier 6
110568231.4286,RETAIL,Tier 6
117154088.5714,RETAIL,Tier 6
110154088.5714,RETAIL,Tier 6
26296945.7143,RETAIL,Tier 6
5011231.4286,RETAIL,Tier 6
868374.2857,RETAIL,Tier 6
125154088.5714,RETAIL,Tier 1
69725517.1429,RETAIL,Tier 6
60311231.4286,RETAIL,Tier 6
19025517.1429,RETAIL,Tier 6
136311231.4286,RETAIL,Tier 6
43739802.8571,RETAIL,Tier 6
32454088.5714,RETAIL,Tier 5
103882660.0,RETAIL,Tier 1
125311231.4286,RETAIL,Tier 6
111468374.2857,RETAIL,Tier 5
35896945.7143,RETAIL,Tier 6
80182660.0,RETAIL,Tier 6
138754088.5714,RETAIL,Tier 6
64611231.4286,RETAIL,Tier 6
113325517.1429,RETAIL,Tier 6
102039802.8571,RETAIL,Tier 6
82182660.0,RETAIL,Tier 6
112611231.4286,RETAIL,Tier 6
38468374.2857,RETAIL,Tier 6
24339802.8571,RETAIL,Tier 6
47625517.1429,RETAIL,Tier 6
89482660.0,RETAIL,Tier 6
58196945.7143,RETAIL,Tier 6
129625517.1429,RETAIL,Tier 6
93911231.4286,RETAIL,Tier 6
123911231.4286,RETAIL,Tier 6
118339802.8571,RETAIL,Tier 6
74196945.7143,RETAIL,Tier 6
108482660.0,RETAIL,Tier 5
137354088.5714,RETAIL,Tier 6
98782660.0,RETAIL,Tier 6
26068374.2857,RETAIL,Tier 6
27496945.7143,RETAIL,Tier 6
59068374.2857,RETAIL,Tier 5
104925517.1429,RETAIL,Tier 6
108068374.2857,RETAIL,Tier 6
3925517.1429,RETAIL,Tier 6
141068374.2857,RETAIL,Tier 6
10825374.2857,RETAIL,Tier 2
125939802.8571,RETAIL,Tier 6
26082660.0,RETAIL,Tier 6
84654088.5714,RETAIL,Tier 6
74796945.7143,RETAIL,Tier 6
41939802.8571,RETAIL,Tier 5
45012517.1429,RETAIL,Tier 5
39796945.7143,RETAIL,Tier 6
127525517.1429,RETAIL,Tier 5
113382660.0,RETAIL,Tier 6
17811231.4286,RETAIL,Tier 6
57954088.5714,RETAIL,Tier 6
115096945.7143,RETAIL,Tier 6
7954088.5714,RETAIL,Tier 6
32668374.2857,RETAIL,Tier 6
85825517.1429,RETAIL,Tier 6
68825517.1429,RETAIL,Tier 6
