,CUSTOMER_ID,TRANSACTION_TYPE,QUARTER,TRANSACTION_AMOUNT
36033,135159317.1429,PHYSICAL,Q4 2023,5145.54
36034,135161928.5714,PHYSICAL,Q1 2024,1750.42
36035,135167431.4286,ONLINE,Q1 2024,548.91
36036,135167431.4286,PHYSICAL,Q4 2023,3162.1400000000003
36037,135178642.8571,PHYSICAL,Q1 2024,693.7099999999999
36038,135181672.8571,PHYSICAL,Q1 2024,1430.91
36039,135181672.8571,PHYSICAL,Q4 2023,8453.65
36040,135183244.2857,ONLINE,Q4 2023,7999.77
36041,135183244.2857,PHYSICAL,Q1 2024,7951.42
36042,135183244.2857,PHYSICAL,Q4 2023,318.97
36043,135185744.2857,PHYSICAL,Q1 2024,12798.79
36044,135185744.2857,PHYSICAL,Q4 2023,20202.67
36045,135190902.8571,PHYSICAL,Q1 2024,1831.7800000000002
36046,135190902.8571,PHYSICAL,Q4 2023,1667.01
36047,135210600.0,PHYSICAL,Q4 2023,2973.3199999999997
36048,135215160.0,PHYSICAL,Q1 2024,84081.97
36049,135215160.0,PHYSICAL,Q4 2023,36545.95
36050,135215930.0,PHYSICAL,Q1 2024,26842.14
36051,135215930.0,PHYSICAL,Q4 2023,12864.609999999999
36052,135221401.4286,PHYSICAL,Q4 2023,1213.54
36053,135229760.0,PHYSICAL,Q1 2024,5600.46
36054,135229760.0,PHYSICAL,Q4 2023,2456.07
36055,135237588.5714,PHYSICAL,Q1 2024,8956.7
36056,135237588.5714,PHYSICAL,Q4 2023,12159.98
36057,135237744.2857,ONLINE,Q1 2024,56248.75
36058,135237744.2857,ONLINE,Q4 2023,56253.15
36059,135245031.4286,PHYSICAL,Q4 2023,1447.58
36060,135251900.0,PHYSICAL,Q1 2024,684.29
36061,135251900.0,PHYSICAL,Q4 2023,2879.02
36062,135252331.4286,ONLINE,Q1 2024,84.61
36063,135252331.4286,ONLINE,Q4 2023,4970.2
36064,135252331.4286,PHYSICAL,Q4 2023,28243.510000000002
36065,135254745.7143,ONLINE,Q1 2024,8211.490000000002
36066,135254745.7143,ONLINE,Q4 2023,4104.46
36067,135272760.0,ONLINE,Q4 2023,15.299999999999999
36068,135302572.8571,PHYSICAL,Q4 2023,30866.58
36069,135313771.4286,PHYSICAL,Q1 2024,119.45
36070,135317415.7143,PHYSICAL,Q1 2024,800.85
36071,135317415.7143,PHYSICAL,Q4 2023,2590.12
36072,135321787.1429,PHYSICAL,Q1 2024,4943.45
36073,135321787.1429,PHYSICAL,Q4 2023,15183.87
36074,135322301.4286,PHYSICAL,Q1 2024,28748.89
36075,135322301.4286,PHYSICAL,Q4 2023,25329.72
36076,135332787.1429,PHYSICAL,Q4 2023,4989.35
36077,135336888.5714,PHYSICAL,Q1 2024,1999.71
36078,135350745.7143,ONLINE,Q1 2024,15814.310000000001
36079,135350745.7143,ONLINE,Q4 2023,10315.36
36080,135350745.7143,PHYSICAL,Q1 2024,5353.6
36081,135357660.0,ONLINE,Q1 2024,698.38
36082,135357660.0,ONLINE,Q4 2023,928.15
36083,135357660.0,PHYSICAL,Q1 2024,15444.5
36084,135357660.0,PHYSICAL,Q4 2023,12942.119999999999
36085,135362660.0,ONLINE,Q1 2024,1.6
36086,135362660.0,PHYSICAL,Q1 2024,5486.73
36087,135365158.5714,ONLINE,Q1 2024,2100.18
36088,135365158.5714,ONLINE,Q4 2023,2098.46
36089,135365158.5714,PHYSICAL,Q1 2024,6690.71
36090,135369387.1429,PHYSICAL,Q4 2023,228.46999999999997
36091,135388644.2857,PHYSICAL,Q4 2023,12881.58
36092,135400400.0,PHYSICAL,Q4 2023,1439.5300000000002
36093,135402701.4286,ONLINE,Q1 2024,4337.7300000000005
36094,135402701.4286,ONLINE,Q4 2023,6047.01
36095,135402701.4286,PHYSICAL,Q4 2023,2296.17
36096,135422414.2857,ONLINE,Q1 2024,0.5
36097,135425002.8571,PHYSICAL,Q1 2024,26004.19
36098,135425002.8571,PHYSICAL,Q4 2023,7323.03
36099,135426058.5714,PHYSICAL,Q4 2023,2455.89
36100,135435571.4286,ONLINE,Q1 2024,71.25999999999999
36101,135435571.4286,ONLINE,Q4 2023,9.25
36102,135437701.4286,ONLINE,Q1 2024,149.26999999999998
36103,135441202.8571,PHYSICAL,Q1 2024,3372.84
36104,135441202.8571,PHYSICAL,Q4 2023,6571.44
36105,135448601.4286,PHYSICAL,Q1 2024,2267.81
36106,135450072.8571,PHYSICAL,Q1 2024,4642.07
36107,135450072.8571,PHYSICAL,Q4 2023,7454.79
36108,135466644.2857,PHYSICAL,Q1 2024,6109.8
36109,135466644.2857,PHYSICAL,Q4 2023,1274.63
36110,135468330.0,ONLINE,Q1 2024,987.16
36111,135468330.0,PHYSICAL,Q1 2024,2993.07
36112,135468445.7143,PHYSICAL,Q4 2023,2157.44
36113,135469457.1429,PHYSICAL,Q1 2024,2668.76
36114,135470887.1429,ONLINE,Q1 2024,6299.320000000001
36115,135470887.1429,ONLINE,Q4 2023,4197.110000000001
36116,135470887.1429,PHYSICAL,Q1 2024,118656.14000000001
36117,135470887.1429,PHYSICAL,Q4 2023,121419.31
36118,135474631.4286,PHYSICAL,Q1 2024,70768.06
36119,135474631.4286,PHYSICAL,Q4 2023,5632.6
36120,135492931.4286,PHYSICAL,Q4 2023,18005.82
36121,135493358.5714,PHYSICAL,Q1 2024,1985.06
36122,135493358.5714,PHYSICAL,Q4 2023,2006.87
36123,135497414.2857,PHYSICAL,Q1 2024,3669.39
36124,135497414.2857,PHYSICAL,Q4 2023,131670.05
36125,135522487.1429,PHYSICAL,Q1 2024,91363.84
36126,135522487.1429,PHYSICAL,Q4 2023,96058.56
36127,135526387.1429,ONLINE,Q4 2023,716.31
36128,135526387.1429,PHYSICAL,Q1 2024,3272.1800000000003
36129,135541660.0,PHYSICAL,Q1 2024,4205.46
36130,135541660.0,PHYSICAL,Q4 2023,2136.25
36131,135562258.5714,PHYSICAL,Q1 2024,17248.09
36132,135570145.7143,PHYSICAL,Q1 2024,30041.82
36133,135570145.7143,PHYSICAL,Q4 2023,9152.33
36134,135571315.7143,PHYSICAL,Q4 2023,9708.62
36135,135586687.1429,PHYSICAL,Q4 2023,3916.85
36136,135597631.4286,ONLINE,Q4 2023,574.97
36137,135597631.4286,PHYSICAL,Q1 2024,379.27
36138,135597631.4286,PHYSICAL,Q4 2023,8609.16
36139,135601317.1429,ONLINE,Q1 2024,1221.15
36140,135601317.1429,ONLINE,Q4 2023,11374.47
36141,135605760.0,ONLINE,Q1 2024,177.22
36142,135605760.0,PHYSICAL,Q1 2024,4484.55
36143,135614258.5714,PHYSICAL,Q1 2024,25888.91
36144,135616860.0,ONLINE,Q1 2024,30000.019999999997
36145,135616860.0,ONLINE,Q4 2023,29998.1
36146,135619574.2857,PHYSICAL,Q1 2024,1320.84
36147,135619574.2857,PHYSICAL,Q4 2023,8889.29
36148,135624445.7143,PHYSICAL,Q1 2024,85711.31
36149,135624445.7143,PHYSICAL,Q4 2023,166962.93
36150,135628101.4286,ONLINE,Q1 2024,89.74
36151,135628101.4286,ONLINE,Q4 2023,1863.4
36152,135628101.4286,PHYSICAL,Q1 2024,14550.14
36153,135632542.8571,PHYSICAL,Q1 2024,4429.23
36154,135632542.8571,PHYSICAL,Q4 2023,9828.86
36155,135633745.7143,ONLINE,Q1 2024,369.06
36156,135633745.7143,ONLINE,Q4 2023,368.92999999999995
36157,135637758.5714,ONLINE,Q4 2023,1347.8799999999999
36158,135637758.5714,PHYSICAL,Q4 2023,2038.5200000000002
36159,135645602.8571,ONLINE,Q4 2023,2499.7
36160,135651387.1429,PHYSICAL,Q1 2024,1484.66
36161,135651387.1429,PHYSICAL,Q4 2023,10464.92
36162,135655588.5714,ONLINE,Q1 2024,7705.7300000000005
36163,135655588.5714,ONLINE,Q4 2023,9108.53
36164,135655588.5714,PHYSICAL,Q1 2024,11307.76
36165,135655588.5714,PHYSICAL,Q4 2023,9652.6
36166,135658888.5714,PHYSICAL,Q1 2024,59289.37
36167,135658888.5714,PHYSICAL,Q4 2023,45056.299999999996
36168,135676902.8571,PHYSICAL,Q1 2024,3793.55
36169,135676902.8571,PHYSICAL,Q4 2023,716.78
36170,135681288.5714,PHYSICAL,Q1 2024,19165.8
36171,135681288.5714,PHYSICAL,Q4 2023,10704.57
36172,135681902.8571,ONLINE,Q4 2023,2049.25
36173,135686074.2857,PHYSICAL,Q1 2024,278.93
36174,135713101.4286,PHYSICAL,Q1 2024,9821.03
36175,135714660.0,ONLINE,Q1 2024,303.36
36176,135714660.0,ONLINE,Q4 2023,1473.2
36177,135714660.0,PHYSICAL,Q1 2024,828.37
36178,135717617.1429,PHYSICAL,Q1 2024,9898.64
36179,135717617.1429,PHYSICAL,Q4 2023,3700.6
36180,135727542.8571,ONLINE,Q1 2024,12641.31
36181,135727542.8571,ONLINE,Q4 2023,10807.26
36182,135727542.8571,PHYSICAL,Q1 2024,4703.79
36183,135727542.8571,PHYSICAL,Q4 2023,7142.67
36184,135740615.7143,ONLINE,Q4 2023,1153.61
36185,135742585.7143,PHYSICAL,Q1 2024,8398.02
36186,135742585.7143,PHYSICAL,Q4 2023,7157.37
36187,135751074.2857,PHYSICAL,Q4 2023,2742.98
36188,135757802.8571,PHYSICAL,Q1 2024,207.33
36189,135758631.4286,PHYSICAL,Q4 2023,323.57
36190,135763602.8571,ONLINE,Q1 2024,7496.93
36191,135763602.8571,ONLINE,Q4 2023,10001.83
36192,135763602.8571,PHYSICAL,Q1 2024,2548.0299999999997
36193,135763602.8571,PHYSICAL,Q4 2023,1096.21
36194,135767202.8571,PHYSICAL,Q4 2023,2623.81
36195,135767502.8571,PHYSICAL,Q4 2023,3989.58
36196,135770201.4286,PHYSICAL,Q4 2023,500.1
36197,135771271.4286,ONLINE,Q1 2024,3192.7799999999997
36198,135771271.4286,PHYSICAL,Q4 2023,2227.14
36199,135776874.2857,PHYSICAL,Q1 2024,16146.66
36200,135776874.2857,PHYSICAL,Q4 2023,15003.279999999999
36201,135778917.1429,PHYSICAL,Q4 2023,1973.12
36202,135780830.0,ONLINE,Q1 2024,63612.89
36203,135780830.0,ONLINE,Q4 2023,49785.32
36204,135780830.0,PHYSICAL,Q1 2024,2973.89
36205,135780830.0,PHYSICAL,Q4 2023,11880.41
36206,135783830.0,PHYSICAL,Q1 2024,965.24
36207,135783830.0,PHYSICAL,Q4 2023,16133.939999999999
36208,135786415.7143,PHYSICAL,Q1 2024,35140.24
36209,135786415.7143,PHYSICAL,Q4 2023,66578.56
36210,135793444.2857,PHYSICAL,Q1 2024,68565.6
36211,135793444.2857,PHYSICAL,Q4 2023,89197.96
36212,135799460.0,PHYSICAL,Q4 2023,2206.72
36213,135800415.7143,ONLINE,Q4 2023,286.15
36214,135800415.7143,PHYSICAL,Q1 2024,3696.91
36215,135800415.7143,PHYSICAL,Q4 2023,51996.8
36216,135801344.2857,PHYSICAL,Q1 2024,4206.99
36217,135801344.2857,PHYSICAL,Q4 2023,87160.28
36218,135812760.0,ONLINE,Q4 2023,7844.34
36219,135812760.0,PHYSICAL,Q1 2024,1744.4699999999998
36220,135812760.0,PHYSICAL,Q4 2023,10293.51
36221,135828458.5714,ONLINE,Q1 2024,0.51
36222,135828458.5714,ONLINE,Q4 2023,0.43000000000000005
36223,135828458.5714,PHYSICAL,Q1 2024,469.56
36224,135830300.0,PHYSICAL,Q1 2024,43001.64
36225,135841031.4286,PHYSICAL,Q1 2024,12425.02
36226,135841760.0,PHYSICAL,Q1 2024,2302.49
36227,135844917.1429,PHYSICAL,Q4 2023,299.04
36228,135855844.2857,ONLINE,Q1 2024,8999.49
36229,135855844.2857,ONLINE,Q4 2023,8998.73
36230,135855844.2857,PHYSICAL,Q1 2024,780.17
36231,135855844.2857,PHYSICAL,Q4 2023,1622.57
36232,135882315.7143,PHYSICAL,Q1 2024,12818.189999999999
36233,135882315.7143,PHYSICAL,Q4 2023,32039.38
36234,135891317.1429,ONLINE,Q1 2024,143.58
36235,135894044.2857,PHYSICAL,Q1 2024,17728.420000000002
36236,135894044.2857,PHYSICAL,Q4 2023,7303.68
36237,135899130.0,PHYSICAL,Q4 2023,2772.68
36238,135910344.2857,ONLINE,Q1 2024,11505.48
36239,135910344.2857,ONLINE,Q4 2023,13693.869999999999
36240,135910344.2857,PHYSICAL,Q1 2024,142793.94
36241,135910344.2857,PHYSICAL,Q4 2023,139830.49
36242,135913345.7143,PHYSICAL,Q1 2024,379.60999999999996
36243,135913345.7143,PHYSICAL,Q4 2023,6451.83
36244,135918302.8571,PHYSICAL,Q4 2023,4908.12
36245,135919031.4286,PHYSICAL,Q1 2024,2918.44
36246,135919574.2857,PHYSICAL,Q1 2024,2841.3100000000004
36247,135919574.2857,PHYSICAL,Q4 2023,5599.54
36248,135927017.1429,ONLINE,Q1 2024,5144.94
36249,135927017.1429,ONLINE,Q4 2023,4312.72
36250,135927017.1429,PHYSICAL,Q1 2024,31626.170000000002
36251,135927017.1429,PHYSICAL,Q4 2023,25401.28
36252,135930015.7143,PHYSICAL,Q1 2024,739.76
36253,135930015.7143,PHYSICAL,Q4 2023,5163.64
36254,135932357.1429,ONLINE,Q1 2024,3001.71
36255,135932357.1429,ONLINE,Q4 2023,2999.0299999999997
36256,135944944.2857,ONLINE,Q1 2024,2090.9300000000003
36257,135944944.2857,ONLINE,Q4 2023,2090.2000000000003
36258,135944944.2857,PHYSICAL,Q4 2023,66238.01
36259,135951917.1429,PHYSICAL,Q4 2023,2255.37
36260,135968485.7143,PHYSICAL,Q1 2024,14382.69
36261,135978157.1429,PHYSICAL,Q1 2024,14173.4
36262,135990215.7143,PHYSICAL,Q1 2024,30865.59
36263,135990215.7143,PHYSICAL,Q4 2023,1623.56
36264,135993874.2857,PHYSICAL,Q4 2023,12922.210000000001
36265,135994445.7143,PHYSICAL,Q1 2024,9437.08
36266,135994445.7143,PHYSICAL,Q4 2023,52558.72
36267,136001074.2857,PHYSICAL,Q4 2023,885.15
36268,136016445.7143,PHYSICAL,Q1 2024,10020.33
36269,136024745.7143,PHYSICAL,Q1 2024,16540.73
36270,136024745.7143,PHYSICAL,Q4 2023,3995.68
36271,136030745.7143,ONLINE,Q1 2024,103.46
36272,136030745.7143,ONLINE,Q4 2023,335.05
36273,136034472.8571,PHYSICAL,Q1 2024,566.0799999999999
36274,136034472.8571,PHYSICAL,Q4 2023,16457.55
36275,136036385.7143,PHYSICAL,Q1 2024,26335.8
36276,136036385.7143,PHYSICAL,Q4 2023,15908.289999999999
36277,136045217.1429,PHYSICAL,Q4 2023,17799.32
36278,136047314.2857,PHYSICAL,Q4 2023,46116.62
36279,136049558.5714,PHYSICAL,Q4 2023,5355.89
36280,136049931.4286,PHYSICAL,Q4 2023,3022.8
36281,136060514.2857,PHYSICAL,Q1 2024,3617.3399999999997
36282,136060514.2857,PHYSICAL,Q4 2023,36036.1
36283,136062485.7143,PHYSICAL,Q1 2024,20900.84
36284,136062485.7143,PHYSICAL,Q4 2023,10454.09
36285,136066602.8571,PHYSICAL,Q4 2023,1857.94
36286,136086672.8571,PHYSICAL,Q1 2024,26606.13
36287,136086672.8571,PHYSICAL,Q4 2023,13302.35
36288,136091717.1429,PHYSICAL,Q1 2024,1669.88
36289,136100031.4286,PHYSICAL,Q1 2024,19247.48
36290,136100031.4286,PHYSICAL,Q4 2023,12149.53
36291,136107615.7143,PHYSICAL,Q1 2024,3842.58
36292,136123815.7143,PHYSICAL,Q4 2023,7533.51
36293,136124774.2857,ONLINE,Q1 2024,1154.81
36294,136124774.2857,ONLINE,Q4 2023,1744.63
36295,136124774.2857,PHYSICAL,Q1 2024,14347.05
36296,136124774.2857,PHYSICAL,Q4 2023,20242.51
36297,136135360.0,PHYSICAL,Q4 2023,448.47
36298,136140272.8571,PHYSICAL,Q1 2024,31895.02
36299,136148717.1429,ONLINE,Q1 2024,298.27
36300,136148717.1429,ONLINE,Q4 2023,1400.47
36301,136148717.1429,PHYSICAL,Q1 2024,76.88
36302,136148717.1429,PHYSICAL,Q4 2023,134.62
36303,136154030.0,PHYSICAL,Q1 2024,8268.64
36304,136154030.0,PHYSICAL,Q4 2023,13391.32
36305,136160030.0,PHYSICAL,Q4 2023,3100.33
36306,136160645.7143,ONLINE,Q1 2024,4356.07
36307,136160645.7143,ONLINE,Q4 2023,767.39
36308,136163660.0,PHYSICAL,Q1 2024,1427.99
36309,136171944.2857,PHYSICAL,Q1 2024,2137.84
36310,136171944.2857,PHYSICAL,Q4 2023,10307.57
36311,136178474.2857,PHYSICAL,Q1 2024,728.09
36312,136178474.2857,PHYSICAL,Q4 2023,6598.129999999999
36313,136187217.1429,PHYSICAL,Q4 2023,4921.389999999999
36314,136195502.8571,PHYSICAL,Q1 2024,902.9
36315,136195502.8571,PHYSICAL,Q4 2023,2095.06
36316,136196457.1429,PHYSICAL,Q4 2023,1146.45
36317,136202472.8571,ONLINE,Q4 2023,32484.99
36318,136202472.8571,PHYSICAL,Q1 2024,29164.94
36319,136202472.8571,PHYSICAL,Q4 2023,33599.41
36320,136205317.1429,PHYSICAL,Q1 2024,14590.28
36321,136205317.1429,PHYSICAL,Q4 2023,796.6800000000001
36322,136214574.2857,PHYSICAL,Q1 2024,2406.67
36323,136214574.2857,PHYSICAL,Q4 2023,5197.72
36324,136223415.7143,ONLINE,Q1 2024,1247.56
36325,136223415.7143,ONLINE,Q4 2023,1250.74
36326,136241588.5714,ONLINE,Q4 2023,20443.35
36327,136241588.5714,PHYSICAL,Q1 2024,94.21
36328,136246774.2857,PHYSICAL,Q4 2023,9313.16
36329,136266231.4286,PHYSICAL,Q1 2024,2721.93
36330,136271130.0,PHYSICAL,Q1 2024,1442.39
36331,136283944.2857,ONLINE,Q1 2024,15456.82
36332,136283944.2857,ONLINE,Q4 2023,19478.19
36333,136283944.2857,PHYSICAL,Q1 2024,21331.59
36334,136283944.2857,PHYSICAL,Q4 2023,4.58
36335,136294030.0,PHYSICAL,Q4 2023,1013.4
36336,136310244.2857,PHYSICAL,Q1 2024,1106.62
36337,136324617.1429,PHYSICAL,Q4 2023,447.48
36338,136335488.5714,ONLINE,Q1 2024,-0.66
36339,136335488.5714,ONLINE,Q4 2023,1562.59
36340,136335488.5714,PHYSICAL,Q4 2023,12967.98
36341,136342874.2857,PHYSICAL,Q1 2024,23517.86
36342,136342874.2857,PHYSICAL,Q4 2023,24062.01
36343,136346345.7143,ONLINE,Q1 2024,3972.1
36344,136346345.7143,ONLINE,Q4 2023,6667.389999999999
36345,136346345.7143,PHYSICAL,Q1 2024,35607.3
36346,136346345.7143,PHYSICAL,Q4 2023,10566.73
36347,136348060.0,ONLINE,Q1 2024,3885.4900000000002
36348,136348060.0,ONLINE,Q4 2023,843.0899999999999
36349,136356188.5714,PHYSICAL,Q1 2024,2670.49
36350,136356188.5714,PHYSICAL,Q4 2023,19144.49
36351,136360428.5714,PHYSICAL,Q4 2023,190.01
36352,136370830.0,PHYSICAL,Q1 2024,7309.8099999999995
36353,136374100.0,ONLINE,Q1 2024,-0.3
36354,136374100.0,PHYSICAL,Q1 2024,45774.11
36355,136374100.0,PHYSICAL,Q4 2023,34865.18
36356,136383271.4286,PHYSICAL,Q4 2023,3884.69
36357,136395631.4286,PHYSICAL,Q4 2023,1791.89
36358,136401731.4286,PHYSICAL,Q1 2024,21796.56
36359,136401731.4286,PHYSICAL,Q4 2023,20529.68
36360,136410930.0,PHYSICAL,Q1 2024,10084.83
36361,136410930.0,PHYSICAL,Q4 2023,45949.020000000004
36362,136423215.7143,PHYSICAL,Q1 2024,9401.76
36363,136423215.7143,PHYSICAL,Q4 2023,3971.24
36364,136431474.2857,PHYSICAL,Q1 2024,5152.88
36365,136431474.2857,PHYSICAL,Q4 2023,1315.43
36366,136444228.5714,PHYSICAL,Q1 2024,26639.65
36367,136444228.5714,PHYSICAL,Q4 2023,54746.479999999996
36368,136444528.5714,PHYSICAL,Q1 2024,202189.83
36369,136445628.5714,PHYSICAL,Q1 2024,3799.26
36370,136445628.5714,PHYSICAL,Q4 2023,10650.45
36371,136446101.4286,PHYSICAL,Q1 2024,2296.62
36372,136462272.8571,PHYSICAL,Q1 2024,36233.35
36373,136462272.8571,PHYSICAL,Q4 2023,23714.22
36374,136463802.8571,PHYSICAL,Q1 2024,1468.87
36375,136466772.8571,PHYSICAL,Q1 2024,808.57
36376,136485217.1429,PHYSICAL,Q1 2024,1080.45
36377,136491931.4286,PHYSICAL,Q1 2024,2144.24
36378,136491931.4286,PHYSICAL,Q4 2023,10002.5
36379,136492415.7143,PHYSICAL,Q1 2024,14566.54
36380,136492415.7143,PHYSICAL,Q4 2023,1112.58
36381,136505687.1429,ONLINE,Q4 2023,8198.11
36382,136507285.7143,PHYSICAL,Q1 2024,2712.38
36383,136507285.7143,PHYSICAL,Q4 2023,3591.1400000000003
36384,136514244.2857,PHYSICAL,Q1 2024,1370.96
36385,136514244.2857,PHYSICAL,Q4 2023,3460.96
36386,136515374.2857,ONLINE,Q1 2024,28292.14
36387,136526428.5714,PHYSICAL,Q1 2024,212938.23
36388,136526428.5714,PHYSICAL,Q4 2023,327510.53
36389,136532772.8571,PHYSICAL,Q1 2024,23518.85
36390,136532772.8571,PHYSICAL,Q4 2023,12449.97
36391,136535944.2857,ONLINE,Q1 2024,3097.48
36392,136551987.1429,PHYSICAL,Q1 2024,2711.16
36393,136551987.1429,PHYSICAL,Q4 2023,6614.2
36394,136552731.4286,ONLINE,Q4 2023,2724.43
36395,136556745.7143,ONLINE,Q1 2024,14707.529999999999
36396,136556745.7143,ONLINE,Q4 2023,22573.52
36397,136565602.8571,PHYSICAL,Q4 2023,2707.58
36398,136568045.7143,PHYSICAL,Q1 2024,8028.1900000000005
36399,136568045.7143,PHYSICAL,Q4 2023,6803.65
36400,136574572.8571,PHYSICAL,Q1 2024,20993.37
36401,136579615.7143,PHYSICAL,Q1 2024,4699.79
36402,136579615.7143,PHYSICAL,Q4 2023,5001.21
36403,136582530.0,PHYSICAL,Q1 2024,2355.32
36404,136582530.0,PHYSICAL,Q4 2023,209.0
36405,136587387.1429,PHYSICAL,Q4 2023,1108.27
36406,136597744.2857,PHYSICAL,Q4 2023,2254.47
36407,136606672.8571,PHYSICAL,Q4 2023,5393.61
36408,136608060.0,ONLINE,Q1 2024,2390.32
36409,136608060.0,ONLINE,Q4 2023,3249.38
36410,136608060.0,PHYSICAL,Q4 2023,922.04
36411,136624160.0,PHYSICAL,Q4 2023,298.54
36412,136629745.7143,PHYSICAL,Q1 2024,4317.14
36413,136656474.2857,ONLINE,Q4 2023,1.26
36414,136664272.8571,PHYSICAL,Q4 2023,184.48
36415,136668614.2857,PHYSICAL,Q1 2024,36564.02
36416,136668614.2857,PHYSICAL,Q4 2023,33409.07
36417,136669728.5714,PHYSICAL,Q4 2023,1016.02
36418,136702331.4286,PHYSICAL,Q4 2023,1072.89
36419,136705400.0,ONLINE,Q4 2023,1816.16
36420,136708458.5714,ONLINE,Q1 2024,147.3
36421,136708458.5714,ONLINE,Q4 2023,647.49
36422,136708458.5714,PHYSICAL,Q1 2024,164.6
36423,136708458.5714,PHYSICAL,Q4 2023,11829.57
36424,136713502.8571,ONLINE,Q1 2024,48231.899999999994
36425,136713502.8571,ONLINE,Q4 2023,6282.08
36426,136713502.8571,PHYSICAL,Q4 2023,18969.760000000002
36427,136720628.5714,PHYSICAL,Q1 2024,6495.2300000000005
36428,136720628.5714,PHYSICAL,Q4 2023,1706.28
36429,136722660.0,ONLINE,Q1 2024,651.53
36430,136722944.2857,PHYSICAL,Q1 2024,4161.24
36431,136722944.2857,PHYSICAL,Q4 2023,1371.51
36432,136728814.2857,PHYSICAL,Q1 2024,500.5
36433,136728814.2857,PHYSICAL,Q4 2023,3120.39
36434,136734045.7143,PHYSICAL,Q1 2024,9234.7
36435,136734045.7143,PHYSICAL,Q4 2023,9716.84
36436,136737002.8571,PHYSICAL,Q4 2023,4850.54
36437,136738360.0,ONLINE,Q1 2024,0.6700000000000002
36438,136738360.0,ONLINE,Q4 2023,1507.97
36439,136738360.0,PHYSICAL,Q1 2024,3033.69
36440,136738360.0,PHYSICAL,Q4 2023,7411.1900000000005
36441,136745387.1429,PHYSICAL,Q1 2024,299.53
36442,136746060.0,ONLINE,Q1 2024,206.63
36443,136746060.0,PHYSICAL,Q1 2024,12534.48
36444,136746060.0,PHYSICAL,Q4 2023,428.9
36445,136755945.7143,PHYSICAL,Q4 2023,531.27
36446,136767231.4286,ONLINE,Q1 2024,466.74
36447,136767231.4286,ONLINE,Q4 2023,118.73
36448,136777731.4286,ONLINE,Q1 2024,44307.84
36449,136777731.4286,ONLINE,Q4 2023,66971.63
36450,136777731.4286,PHYSICAL,Q1 2024,45540.49
36451,136777731.4286,PHYSICAL,Q4 2023,37077.71
36452,136778830.0,ONLINE,Q1 2024,21601.79
36453,136778830.0,ONLINE,Q4 2023,21599.47
36454,136778830.0,PHYSICAL,Q1 2024,4740.12
36455,136784360.0,PHYSICAL,Q1 2024,189.33
36456,136784360.0,PHYSICAL,Q4 2023,1661.72
36457,136790715.7143,PHYSICAL,Q4 2023,9725.82
36458,136799130.0,ONLINE,Q4 2023,-0.71
36459,136829900.0,PHYSICAL,Q1 2024,4215.26
36460,136829900.0,PHYSICAL,Q4 2023,39997.17
36461,136832615.7143,PHYSICAL,Q1 2024,3955.44
36462,136832615.7143,PHYSICAL,Q4 2023,2593.57
36463,136833001.4286,PHYSICAL,Q1 2024,525.63
36464,136833001.4286,PHYSICAL,Q4 2023,3598.77
36465,136833645.7143,ONLINE,Q1 2024,2002.0700000000002
36466,136833645.7143,PHYSICAL,Q1 2024,2906.17
36467,136833645.7143,PHYSICAL,Q4 2023,4896.24
36468,136834158.5714,PHYSICAL,Q1 2024,1953.5
36469,136838757.1429,PHYSICAL,Q1 2024,12601.42
36470,136838757.1429,PHYSICAL,Q4 2023,4998.83
36471,136839087.1429,ONLINE,Q1 2024,115735.77
36472,136839087.1429,ONLINE,Q4 2023,153633.71
36473,136839087.1429,PHYSICAL,Q1 2024,153826.48
36474,136839087.1429,PHYSICAL,Q4 2023,186767.81
36475,136842345.7143,PHYSICAL,Q1 2024,3256.51
36476,136842345.7143,PHYSICAL,Q4 2023,4720.49
36477,136855031.4286,ONLINE,Q1 2024,1195.32
36478,136855031.4286,ONLINE,Q4 2023,1195.3
36479,136858231.4286,ONLINE,Q1 2024,6328.37
36480,136870017.1429,PHYSICAL,Q1 2024,2401.03
36481,136874602.8571,PHYSICAL,Q1 2024,4797.13
36482,136874602.8571,PHYSICAL,Q4 2023,7197.01
36483,136906774.2857,PHYSICAL,Q1 2024,930.83
36484,136906774.2857,PHYSICAL,Q4 2023,6533.42
36485,136910045.7143,ONLINE,Q1 2024,9485.0
36486,136910045.7143,ONLINE,Q4 2023,3755.17
36487,136910045.7143,PHYSICAL,Q4 2023,9283.86
36488,136914460.0,PHYSICAL,Q1 2024,560.26
36489,136914460.0,PHYSICAL,Q4 2023,2601.61
36490,136926772.8571,ONLINE,Q1 2024,32785.38
36491,136926772.8571,ONLINE,Q4 2023,21640.699999999997
36492,136926772.8571,PHYSICAL,Q1 2024,71962.83
36493,136926772.8571,PHYSICAL,Q4 2023,6824.75
36494,136943802.8571,PHYSICAL,Q1 2024,7834.79
36495,136943802.8571,PHYSICAL,Q4 2023,1792.3
36496,136946088.5714,PHYSICAL,Q4 2023,1123.33
36497,136950517.1429,PHYSICAL,Q4 2023,162.23
36498,136960802.8571,PHYSICAL,Q1 2024,5066.5
36499,136960802.8571,PHYSICAL,Q4 2023,3327.43
36500,136961972.8571,PHYSICAL,Q1 2024,621.5600000000001
36501,136967074.2857,PHYSICAL,Q4 2023,1208.3200000000002
36502,136971360.0,ONLINE,Q1 2024,49.96
36503,136976574.2857,PHYSICAL,Q1 2024,3303.81
