CUSTOMER_ID,BANK_TENURE,SEC,DIGITAL_INDICATOR,CUSTOMER_LOCATION,AGE,GENDER,EDUCATION,MONTHLY_INCOME,QUARTER,TRANSACTION_AMOUNT_DEBIT,TRANSACTION_AMOUNT_CC,TRANSACTION_AMOUNT_IBFT,AUTO_LOAN_INDICATOR,HOUSING_LOAN_INDICATOR,SAVINGS_ACCOUNT_INDICATOR,CUSTOMER_SEGMENT,TOTAL_BALANCE,CURRENT_MONTH_BILLING,PREVIOUS_MONTH_BILLING,REVOLVING_BALANCE,LOAN_BEHAVIOR,LOAN_AMOUNT
68166771.4286,21.26,7,0,REGION III (CENTRAL LUZON),53.18,1.0,2,12513790.57,Q1 2024,28129.76,91430.44,995955.1699999999,0,3,0,4,1392998.07,448722.22,1286823.75,1010078.45,3,4000001.41
68416857.1429,27.56,7,1,NATIONAL CAPITAL REGION,61.21,0.0,3,224735.84,Q4 2023,39340.7,121451.77,73202.72,0,0,3,3,0.18,0.18,0.18,0.18,3,499998.42
68429315.7143,12.74,7,1,NATIONAL CAPITAL REGION,31.67,0.0,2,368852.98,Q4 2023,5420.98,60484.58,1800.29,0,3,3,3,738122.04,21980.31,32559.61,33924.08,3,5443575.4
68614528.5714,16.97,6,1,REGION I (ILOCOS REGION),43.32,0.0,2,190061.77,Q1 2024,3868.04,208513.71000000002,132148.76,0,0,3,5,-0.29,-0.29,-0.29,-0.29,3,164999.71
68614528.5714,16.97,6,1,REGION I (ILOCOS REGION),43.32,0.0,2,190061.77,Q4 2023,13581.06,273558.06,73000.35,0,0,3,5,-0.29,-0.29,-0.29,-0.29,3,164999.71
68706515.7143,7.76,5,1,REGION XI (DAVAO REGION),29.79,1.0,2,125546.56,Q1 2024,3568.5600000000004,48495.03,14415.18,0,0,3,2,10675.84,9080.04,12427.36,1.23,3,40000.46
68706515.7143,7.76,5,1,REGION XI (DAVAO REGION),29.79,1.0,2,125546.56,Q4 2023,364.54,94614.34,11012.92,0,0,3,2,10675.84,9080.04,12427.36,1.23,3,40000.46
68799687.1429,7.55,3,1,REGION V (BICOL REGION),31.44,1.0,2,33990.39,Q1 2024,239.71,9312.84,1001.25,0,0,3,6,5911.34,5474.27,2710.73,0.58,3,99999.0
69176458.5714,13.16,7,1,REGION XII (SOCCSKSARGEN),40.13,0.0,2,500001.13,Q1 2024,45836.47,6096.54,89764.72,3,0,3,3,70151.19,14232.15,39642.19,41856.51,1,1302398.72
69176458.5714,13.16,7,1,REGION XII (SOCCSKSARGEN),40.13,0.0,2,500001.13,Q4 2023,46946.27,18025.45,22799.02,3,0,3,3,70151.19,14232.15,39642.19,41856.51,1,1302398.72
69481958.5714,6.96,4,1,REGION IV-A (CALABARZON),24.67,0.0,2,54674.56,Q1 2024,1791.93,4894.4400000000005,2997.6,0,0,3,6,119711.18,5092.38,112903.45,114943.93,3,39999.34
69481958.5714,6.96,4,1,REGION IV-A (CALABARZON),24.67,0.0,2,54674.56,Q4 2023,11862.4,13490.42,3000.09,0,0,3,6,119711.18,5092.38,112903.45,114943.93,3,39999.34
69641258.5714,5.22,7,1,NATIONAL CAPITAL REGION,41.19,0.0,2,225026.19,Q1 2024,58068.86,465382.5,108762.75,0,0,3,5,104429.61,99118.49,103893.02,0.05,3,279998.38
69641258.5714,5.22,7,1,NATIONAL CAPITAL REGION,41.19,0.0,2,225026.19,Q4 2023,51835.96,162967.33000000002,149382.28,0,0,3,5,104429.61,99118.49,103893.02,0.05,3,279998.38
69681844.2857,6.09,5,1,REGION IV-A (CALABARZON),24.41,0.0,2,99034.85,Q1 2024,8485.73,25881.91,652.04,0,0,3,5,2.22,2.22,2.22,2.22,3,70001.09
70668630.0,11.01,7,1,REGION VII (CENTRAL VISAYAS),38.17,1.0,2,2967979.23,Q4 2023,101077.1,14482.8,3077093.75,3,0,3,3,6686.26,3162.47,5069.88,-0.21,3,1370400.87
71225214.2857,17.55,6,1,REGION VII (CENTRAL VISAYAS),41.12,1.0,2,146265.96,Q4 2023,264329.56,167498.63999999998,480.92,1,0,3,3,216240.78,3660.18,14676.75,-1.23,3,1422899.99
71366958.5714,6.74,6,1,REGION VII (CENTRAL VISAYAS),26.83,1.0,2,149954.2,Q1 2024,3.3200000000000003,3081.99,240040.13,3,0,3,6,-1.43,-1.43,-1.43,-1.43,3,768000.24
71366958.5714,6.74,6,1,REGION VII (CENTRAL VISAYAS),26.83,1.0,2,149954.2,Q4 2023,0.64,2317.94,105215.86,3,0,3,6,-1.43,-1.43,-1.43,-1.43,3,768000.24
71489530.0,7.73,7,0,REGION XI (DAVAO REGION),38.72,0.0,2,266919.18,Q1 2024,10631.86,82591.19,194746.21000000002,3,0,3,3,6359.71,1.35,7833.9,7528.35,3,1581600.52
72364958.5714,11.42,5,1,NATIONAL CAPITAL REGION,39.2,1.0,2,84753.52,Q4 2023,321.76,7333.03,119914.9,3,0,3,6,0.59,0.59,0.59,0.59,1,572900.38
72829972.8571,6.68,5,1,REGION V (BICOL REGION),30.67,1.0,2,128352.25,Q4 2023,10273.48,113644.47,998.27,3,0,3,5,206051.91,55029.18,36115.38,-0.09,3,620000.9
73437101.4286,7.99,4,1,CORDILLERA ADMINISTRATIVE REGION (CAR),30.17,0.0,2,57571.34,Q1 2024,84087.01000000001,51893.19,25000.3,1,0,3,6,77614.09,7238.76,77368.67,78802.11,3,109999.91
73506630.0,11.5,7,1,REGION III (CENTRAL LUZON),33.0,0.0,2,384791.96,Q4 2023,3.28,26887.2,25222.31,0,0,3,5,0.59,0.59,0.59,0.59,3,70000.43
73537972.8571,7.66,5,0,REGION VII (CENTRAL VISAYAS),33.4,1.0,2,80000.4,Q4 2023,1872.0,44757.55,1600.56,0,3,3,2,2123.94,3815.94,3337.94,-0.06,3,2719998.92
73768617.1429,1.32,3,1,NATIONAL CAPITAL REGION,27.66,0.0,2,48385.11,Q1 2024,10396.28,26687.64,53392.36,0,0,3,6,1.67,1.67,1.67,1.67,3,20000.63
73768617.1429,1.32,3,1,NATIONAL CAPITAL REGION,27.66,0.0,2,48385.11,Q4 2023,14143.99,31148.15,2994.52,0,0,3,6,1.67,1.67,1.67,1.67,3,20000.63
74333172.8571,11.96,4,1,REGION IV-A (CALABARZON),36.71,0.0,2,77317.53,Q1 2024,33782.67,22976.5,6999.95,0,0,3,6,76648.94,5997.61,78986.38,73506.11,3,59998.22
74333172.8571,11.96,4,1,REGION IV-A (CALABARZON),36.71,0.0,2,77317.53,Q4 2023,41110.93,18280.57,15200.880000000001,0,0,3,6,76648.94,5997.61,78986.38,73506.11,3,59998.22
74594445.7143,5.92,5,1,REGION VII (CENTRAL VISAYAS),41.79,1.0,2,126329.58,Q4 2023,10.92,33883.47,104757.05,0,0,3,5,87790.92,1513.25,11431.45,-2.0,3,104999.43
74651331.4286,1.38,6,1,REGION XI (DAVAO REGION),35.57,0.0,2,208052.81,Q1 2024,29129.35,1495.88,3072.68,0,0,3,5,-0.21,-0.21,-0.21,-0.21,3,25000.54
74651331.4286,1.38,6,1,REGION XI (DAVAO REGION),35.57,0.0,2,208052.81,Q4 2023,73396.54,34492.01,4950.77,0,0,3,5,-0.21,-0.21,-0.21,-0.21,3,25000.54
74658101.4286,7.37,6,1,NATIONAL CAPITAL REGION,41.31,1.0,2,142541.11,Q1 2024,5576.87,9347.460000000001,12986.09,0,0,3,5,0.72,0.72,0.72,0.72,3,50000.48
74658101.4286,7.37,6,1,NATIONAL CAPITAL REGION,41.31,1.0,2,142541.11,Q4 2023,44978.99,6272.25,138832.64,0,0,3,5,0.72,0.72,0.72,0.72,3,50000.48
74691414.2857,13.61,5,1,NATIONAL CAPITAL REGION,36.52,1.0,2,82804.55,Q1 2024,4962.92,121310.01,59605.03999999999,0,0,3,5,-0.18,-0.18,-0.18,-0.18,3,70000.82
75169744.2857,12.06,7,1,REGION III (CENTRAL LUZON),40.26,0.0,2,249999.26,Q1 2024,5607.68,70105.33,16200.32,3,0,3,5,105718.42,22109.11,13379.81,0.96,3,764001.44
75513501.4286,10.55,6,0,REGION X (NORTHERN MINDANAO),36.72,1.0,2,177000.72,Q1 2024,882.0899999999999,11247.84,121142.8,0,0,3,2,-0.48,-0.48,-0.48,-0.48,3,240000.39
75513501.4286,10.55,6,0,REGION X (NORTHERN MINDANAO),36.72,1.0,2,177000.72,Q4 2023,132.01,3897.7599999999998,117460.54000000001,0,0,3,2,-0.48,-0.48,-0.48,-0.48,3,240000.39
75614415.7143,8.5,7,1,REGION IV-A (CALABARZON),34.59,0.0,2,558408.57,Q1 2024,50514.89,907.5,129508.23,0,0,3,2,144827.29,-0.24,145476.71,151539.43,3,106999.98
75789002.8571,5.32,5,1,REGION X (NORTHERN MINDANAO),40.55,0.0,2,90076.09,Q4 2023,4145.72,26902.52,13985.99,3,0,3,5,10666.99,0.63,4270.35,0.63,3,584501.75
76391860.0,6.51,5,0,REGION III (CENTRAL LUZON),36.72,0.0,2,108401.45,Q1 2024,24030.78,230809.08,50000.73,0,0,3,5,497353.7,92265.0,103167.7,58207.11,3,176000.46
76391860.0,6.51,5,0,REGION III (CENTRAL LUZON),36.72,0.0,2,108401.45,Q4 2023,8652.84,292812.5,46420.86,0,0,3,5,497353.7,92265.0,103167.7,58207.11,3,176000.46
76428442.8571,23.44,7,1,REGION IV-A (CALABARZON),55.33,0.0,2,529861.88,Q4 2023,414.61,61925.68,15000.21,0,0,3,3,-3.1,7536.14,2792.65,-1.11,3,99999.26
76483072.8571,8.89,7,1,REGION IV-A (CALABARZON),33.81,1.0,2,301016.95,Q1 2024,324.17,30507.739999999998,8881.89,3,0,3,2,45287.77,31267.58,10844.26,0.83,3,872001.94
76522887.1429,12.54,7,1,REGION III (CENTRAL LUZON),52.21,1.0,2,490146.84,Q1 2024,116417.7,132202.89,255229.16999999998,3,0,3,1,0.33,0.33,0.33,0.33,3,575199.38
76522887.1429,12.54,7,1,REGION III (CENTRAL LUZON),52.21,1.0,2,490146.84,Q4 2023,28072.97,37398.54,114001.19,3,0,3,1,0.33,0.33,0.33,0.33,3,575199.38
76643914.2857,21.73,7,1,NATIONAL CAPITAL REGION,53.53,0.0,2,304440.05,Q1 2024,68403.89,48567.020000000004,34999.81,0,0,3,5,-1.43,-1.43,-1.43,-1.43,3,130999.4
76711887.1429,14.12,4,1,NATIONAL CAPITAL REGION,41.99,0.0,1,18851.16,Q4 2023,800.13,4411.950000000001,1198.77,0,0,3,5,52069.79,416.82,54348.43,52257.8,3,87999.57
77377815.7143,7.0,5,1,REGION I (ILOCOS REGION),33.77,0.0,2,129037.36,Q1 2024,12542.98,3365.0,181996.04,3,0,3,5,224377.24,40296.17,26209.88,0.25,3,750399.33
77377815.7143,7.0,5,1,REGION I (ILOCOS REGION),33.77,0.0,2,129037.36,Q4 2023,9012.18,44717.35,92998.6,3,0,3,5,224377.24,40296.17,26209.88,0.25,3,750399.33
77871860.0,6.35,7,1,REGION XI (DAVAO REGION),41.53,0.0,2,301490.03,Q4 2023,4384.04,35124.97,138375.11,0,0,3,2,154005.19,1373.8,9371.23,-1.22,3,62000.25
77930760.0,2.44,4,1,NATIONAL CAPITAL REGION,36.34,1.0,2,78035.64,Q1 2024,144.5,48246.96,14500.14,0,0,3,6,-0.25,-0.25,-0.25,-0.25,3,74999.37
77930760.0,2.44,4,1,NATIONAL CAPITAL REGION,36.34,1.0,2,78035.64,Q4 2023,3299.1200000000003,2936.76,29999.79,0,0,3,6,-0.25,-0.25,-0.25,-0.25,3,74999.37
78093717.1429,6.34,7,1,REGION IV-A (CALABARZON),39.82,1.0,2,559611.51,Q1 2024,8544.91,86385.06,246557.08,0,0,3,2,49294.68,63519.45,3404.32,-0.51,3,49999.78
78093717.1429,6.34,7,1,REGION IV-A (CALABARZON),39.82,1.0,2,559611.51,Q4 2023,45803.7,284895.3,364667.92,0,0,3,2,49294.68,63519.45,3404.32,-0.51,3,49999.78
78102458.5714,12.49,7,1,NATIONAL CAPITAL REGION,30.58,0.0,2,249999.58,Q1 2024,29360.21,5660.23,26654.17,0,0,3,6,33978.07,0.42,34173.33,34173.75,3,24998.62
78232002.8571,5.82,5,1,NATIONAL CAPITAL REGION,27.12,0.0,2,134778.0,Q1 2024,48785.62,18096.670000000002,10000.14,3,0,3,5,4245.87,0.64,4955.03,4695.31,3,895049.89
78586602.8571,3.03,7,1,NATIONAL CAPITAL REGION,25.63,0.0,2,399200.54,Q4 2023,1722.0,99177.94,79998.51,1,0,3,2,0.63,0.63,0.63,0.63,3,655199.49
79033787.1429,10.62,6,1,REGION III (CENTRAL LUZON),32.9,1.0,1,156725.09,Q1 2024,17407.79,25096.52,43174.54,0,0,3,5,-1.32,-1.32,-1.32,-1.32,3,60000.41
79262115.7143,7.61,7,1,NATIONAL CAPITAL REGION,35.2,1.0,2,409761.48,Q4 2023,17674.34,28511.79,178499.46000000002,3,0,3,3,5268.49,2349.6,15767.06,0.81,3,1003998.55
79709244.2857,8.81,4,1,REGION IV-A (CALABARZON),31.61,0.0,2,24658.2,Q1 2024,1136.05,29787.36,10752.33,0,0,3,5,-0.2,-0.2,-0.2,-0.2,3,24998.84
79761801.4286,8.77,4,1,NATIONAL CAPITAL REGION,26.53,0.0,2,80241.62,Q1 2024,13426.42,37348.659999999996,205392.87,0,0,3,6,5988.62,29369.1,22408.86,-1.14,3,120001.14
79761801.4286,8.77,4,1,NATIONAL CAPITAL REGION,26.53,0.0,2,80241.62,Q4 2023,10650.65,51040.95,104970.36,0,0,3,6,5988.62,29369.1,22408.86,-1.14,3,120001.14
79775544.2857,8.55,5,1,REGION III (CENTRAL LUZON),33.47,0.0,2,109811.36,Q1 2024,1756.19,28082.57,93753.31,0,0,3,6,0.74,0.74,0.74,0.74,3,71998.42
79775544.2857,8.55,5,1,REGION III (CENTRAL LUZON),33.47,0.0,2,109811.36,Q4 2023,1633.75,48725.4,122953.25,0,0,3,6,0.74,0.74,0.74,0.74,3,71998.42
79839031.4286,3.95,7,1,REGION VII (CENTRAL VISAYAS),28.17,0.0,2,276175.16,Q1 2024,25406.82,7140.57,209344.58,1,0,3,5,38570.42,1.36,1.36,1.36,3,573299.69
79839031.4286,3.95,7,1,REGION VII (CENTRAL VISAYAS),28.17,0.0,2,276175.16,Q4 2023,8977.51,28618.88,34936.94,0,0,3,5,38570.42,1.36,1.36,1.36,3,573299.69
79964958.5714,9.1,6,0,REGION VII (CENTRAL VISAYAS),29.88,0.0,2,146396.85,Q1 2024,2023.91,46611.85,88.94,0,0,3,2,87813.53,866.51,91249.05,89949.84,3,89999.61
79964958.5714,9.1,6,0,REGION VII (CENTRAL VISAYAS),29.88,0.0,2,146396.85,Q4 2023,988.31,9686.64,8299.6,0,0,3,2,87813.53,866.51,91249.05,89949.84,3,89999.61
79976644.2857,10.42,5,1,NATIONAL CAPITAL REGION,30.71,0.0,2,103469.08,Q1 2024,11287.65,6665.1900000000005,5000.52,1,0,3,5,0.03,0.03,0.03,0.03,3,720000.98
80404588.5714,4.94,4,1,REGION I (ILOCOS REGION),32.87,0.0,2,49998.87,Q1 2024,381.87,65544.01000000001,88209.24,0,0,3,6,5997.75,-1.26,997.75,-1.26,3,30000.19
80780172.8571,13.64,6,1,NATIONAL CAPITAL REGION,39.37,0.0,2,164396.55,Q4 2023,7445.280000000001,6515.7,385544.77,3,0,3,6,99095.45,9495.58,89581.8,82910.27,3,853398.16
81223574.2857,5.64,6,0,REGION X (NORTHERN MINDANAO),34.01,1.0,2,150000.01,Q1 2024,15171.48,125280.08,2002.52,0,0,3,6,494.58,494.58,494.58,-0.42,3,55000.49
81223574.2857,5.64,6,0,REGION X (NORTHERN MINDANAO),34.01,1.0,2,150000.01,Q4 2023,50307.28,46378.82,10009.67,0,0,3,6,494.58,494.58,494.58,-0.42,3,55000.49
81383731.4286,6.27,7,1,REGION III (CENTRAL LUZON),39.61,1.0,2,261150.36,Q4 2023,791.12,143543.55,69999.78,0,3,3,2,35328.64,1.64,1.64,1.64,3,799998.96
81895500.0,21.03,5,1,REGION IV-A (CALABARZON),47.94,1.0,2,133340.3,Q4 2023,6531.370000000001,33964.56,22001.4,0,0,3,5,54896.18,38852.38,47641.59,24354.32,3,70001.21
82002885.7143,24.76,7,1,NATIONAL CAPITAL REGION,64.71,1.0,2,7663275.58,Q1 2024,163122.26,130864.26999999999,115003.95999999999,3,0,3,4,11115.18,-0.46,10856.54,3382.21,3,1220001.6
82002885.7143,24.76,7,1,NATIONAL CAPITAL REGION,64.71,1.0,2,7663275.58,Q4 2023,224987.97,1288270.99,139996.77000000002,3,0,3,4,11115.18,-0.46,10856.54,3382.21,3,1220001.6
82308972.8571,7.55,4,1,NATIONAL CAPITAL REGION,33.0,1.0,2,77725.16,Q1 2024,3275.85,13640.789999999999,14005.619999999999,0,0,3,6,97780.74,-0.03,93539.36,101002.97,3,30000.26
82345201.4286,11.02,7,1,REGION XI (DAVAO REGION),54.52,1.0,2,249999.52,Q1 2024,31113.6,146298.67,85260.86,0,0,0,3,163904.16,4306.32,158209.25,162928.32,3,499999.14
82345201.4286,11.02,7,1,REGION XI (DAVAO REGION),54.52,1.0,2,249999.52,Q4 2023,29419.5,168910.52,153662.24,0,0,0,3,163904.16,4306.32,158209.25,162928.32,3,499999.14
82724158.5714,13.2,6,1,REGION IV-A (CALABARZON),52.8,0.0,2,166401.55,Q1 2024,4999.030000000001,81385.75,60121.29,0,0,3,1,51486.57,9206.72,9485.49,0.22,3,97998.44
82724158.5714,13.2,6,1,REGION IV-A (CALABARZON),52.8,0.0,2,166401.55,Q4 2023,7499.530000000001,171530.1,240687.21000000002,0,0,3,1,51486.57,9206.72,9485.49,0.22,3,97998.44
82735844.2857,5.97,5,1,NATIONAL CAPITAL REGION,32.07,0.0,2,86881.08,Q1 2024,19818.32,13111.17,54414.39,0,0,3,6,48207.13,9638.57,55221.94,46729.47,3,49998.51
82735844.2857,5.97,5,1,NATIONAL CAPITAL REGION,32.07,0.0,2,86881.08,Q4 2023,14053.28,54969.27,69734.83,0,0,3,6,48207.13,9638.57,55221.94,46729.47,3,49998.51
82913271.4286,13.94,7,1,NATIONAL CAPITAL REGION,48.22,0.0,2,2859999.22,Q1 2024,1435.85,42805.63,88602.83,0,3,3,3,-0.46,-0.46,-0.46,-0.46,3,4727027.42
82913271.4286,13.94,7,1,NATIONAL CAPITAL REGION,48.22,0.0,2,2859999.22,Q4 2023,27949.35,80984.92,71001.73,0,3,3,3,-0.46,-0.46,-0.46,-0.46,3,4727027.42
83136828.5714,17.19,5,1,REGION IV-A (CALABARZON),36.82,1.0,2,124255.03,Q4 2023,3705.4,6706.35,65277.1,3,0,3,5,-0.3,-0.3,-0.3,-0.3,3,664800.73
84114814.2857,15.39,4,1,REGION X (NORTHERN MINDANAO),36.08,0.0,2,79206.68,Q4 2023,234.49,103090.79000000001,402.1,0,0,3,6,-0.47,-0.47,-0.47,-0.47,3,44000.35
84598700.0,15.18,7,1,NATIONAL CAPITAL REGION,37.25,0.0,2,293053.94,Q1 2024,16259.04,2409.43,150406.25,0,0,3,5,12900.97,10159.17,-0.37,-0.37,3,50000.23
84598700.0,15.18,7,1,NATIONAL CAPITAL REGION,37.25,0.0,2,293053.94,Q4 2023,17913.3,52852.39,22795.0,0,0,3,5,12900.97,10159.17,-0.37,-0.37,3,50000.23
85178717.1429,5.83,5,1,REGION IV-A (CALABARZON),39.88,1.0,2,105348.09,Q1 2024,2143.81,64078.17,44547.0,0,0,3,5,15490.49,1491.96,13906.13,-0.04,3,65001.19
85178717.1429,5.83,5,1,REGION IV-A (CALABARZON),39.88,1.0,2,105348.09,Q4 2023,2149.4,35821.84,93351.9,0,0,3,5,15490.49,1491.96,13906.13,-0.04,3,65001.19
85318072.8571,9.45,5,1,NATIONAL CAPITAL REGION,38.72,0.0,2,113454.98,Q4 2023,17728.81,3328.5099999999998,59778.02,0,0,3,6,1.03,1.03,847.54,1.03,3,105001.25
86821745.7143,3.4,5,1,NATIONAL CAPITAL REGION,27.26,1.0,2,109215.41,Q1 2024,1496.12,13683.23,26561.239999999998,0,0,3,6,12201.69,1.44,1.44,1.44,3,15001.68
87070258.5714,8.6,7,1,REGION IV-A (CALABARZON),43.98,0.0,2,1000000.98,Q1 2024,669.67,385734.23,223620.87,0,0,3,3,986097.59,84236.0,307871.32,294131.86,3,1267999.54
87070258.5714,8.6,7,1,REGION IV-A (CALABARZON),43.98,0.0,2,1000000.98,Q4 2023,84.29,328936.73,459002.95,0,0,3,3,986097.59,84236.0,307871.32,294131.86,3,1267999.54
87078772.8571,11.22,5,1,REGION XI (DAVAO REGION),37.38,1.0,2,54062.03,Q1 2024,57830.88,12847.99,102659.42,3,0,3,2,-1.64,-1.64,-1.64,-1.64,3,745598.71
87639658.5714,8.57,7,1,NATIONAL CAPITAL REGION,42.78,0.0,2,242298.72,Q4 2023,27094.29,304160.9,101001.26,0,0,3,5,370103.02,25182.63,43651.5,32146.43,3,193999.89
88078672.8571,8.57,6,1,REGION VII (CENTRAL VISAYAS),31.99,1.0,2,205502.18,Q1 2024,51749.59,5598.05,112702.12999999999,0,0,3,2,36623.66,130.14,38543.44,40761.8,3,44999.17
88078672.8571,8.57,6,1,REGION VII (CENTRAL VISAYAS),31.99,1.0,2,205502.18,Q4 2023,77456.06,13007.45,277524.58,0,0,3,2,36623.66,130.14,38543.44,40761.8,3,44999.17
88193542.8571,16.23,6,1,REGION III (CENTRAL LUZON),37.51,0.0,2,160377.19,Q4 2023,3077.1,127596.57,198004.55,0,3,3,5,14488.55,17621.46,16487.64,0.46,3,3642056.72
88752445.7143,4.34,3,0,REGION XIII (CARAGA),38.75,0.0,2,25923.9,Q1 2024,458.45,20243.510000000002,10400.039999999999,0,0,3,6,1.0,1.0,1.0,1.0,3,159998.96
88752445.7143,4.34,3,0,REGION XIII (CARAGA),38.75,0.0,2,25923.9,Q4 2023,1078.94,5723.21,68624.38,0,0,3,6,1.0,1.0,1.0,1.0,3,159998.96
89027188.5714,15.23,5,1,REGION VI (WESTERN VISAYAS),41.13,1.0,2,120233.32,Q1 2024,34387.51,449.85,32999.47,0,0,3,6,1263.66,0.96,2050.96,2119.3,1,120000.01
89027188.5714,15.23,5,1,REGION VI (WESTERN VISAYAS),41.13,1.0,2,120233.32,Q4 2023,887.95,844.21,117298.97,0,0,3,6,1263.66,0.96,2050.96,2119.3,1,120000.01
89063958.5714,7.24,5,1,NATIONAL CAPITAL REGION,26.26,1.0,1,108758.15,Q4 2023,4254.15,13529.62,3500.26,0,0,3,5,-1.55,-1.55,-1.55,-1.55,3,25000.98
89225460.0,2.88,3,1,NATIONAL CAPITAL REGION,33.92,0.0,2,27837.96,Q1 2024,3329.24,2848.16,999.15,0,0,3,6,0.91,0.91,0.91,0.91,1,19999.45
89225460.0,2.88,3,1,NATIONAL CAPITAL REGION,33.92,0.0,2,27837.96,Q4 2023,6022.71,3334.43,8501.48,0,0,3,6,0.91,0.91,0.91,0.91,1,19999.45
89585244.2857,8.18,7,1,REGION VII (CENTRAL VISAYAS),27.17,1.0,2,343063.85,Q1 2024,33096.3,103321.34,717222.29,0,0,3,5,1.47,1.47,1.47,1.47,3,92999.73
89585244.2857,8.18,7,1,REGION VII (CENTRAL VISAYAS),27.17,1.0,2,343063.85,Q4 2023,42780.59,114258.75,575186.62,0,0,3,5,1.47,1.47,1.47,1.47,3,92999.73
89833801.4286,9.16,5,1,NATIONAL CAPITAL REGION,36.29,1.0,2,90147.18,Q4 2023,13890.27,89880.42,1499.94,0,0,3,6,3522.78,370.36,3013.05,2191.36,3,164999.95
90211030.0,10.57,7,1,NATIONAL CAPITAL REGION,36.71,1.0,2,511745.57,Q1 2024,204.63,56389.56,116708.35,3,0,3,3,258669.84,2195.97,30430.2,1.97,3,1497699.99
90631358.5714,9.8,6,0,NATIONAL CAPITAL REGION,64.35,1.0,1,200000.35,Q1 2024,6428.53,65129.38,999.85,0,3,3,3,4891.65,5535.29,12663.7,-1.21,3,5977001.69
90956230.0,8.82,7,0,NATIONAL CAPITAL REGION,40.75,0.0,1,1030453.9,Q4 2023,45282.28999999999,187981.27,368026.17,3,0,3,3,42941.51,57222.42,-0.57,-0.57,3,1355900.74
91090558.5714,6.08,5,1,NATIONAL CAPITAL REGION,32.43,1.0,2,130815.1,Q1 2024,13296.83,6151.06,4151.76,0,0,3,5,8397.99,-0.58,9806.71,9708.75,3,39999.28
91090558.5714,6.08,5,1,NATIONAL CAPITAL REGION,32.43,1.0,2,130815.1,Q4 2023,15889.32,8137.41,503.17,0,0,3,5,8397.99,-0.58,9806.71,9708.75,3,39999.28
91120188.5714,2.34,5,1,REGION IV-A (CALABARZON),42.79,1.0,2,100004.79,Q1 2024,364.36,191499.83,115000.5,0,0,3,5,99538.68,2001.68,0.88,1.68,3,100000.55
91284258.5714,5.17,7,1,REGION IV-A (CALABARZON),27.23,0.0,2,268833.48,Q1 2024,12214.15,8162.97,228740.73,3,0,3,5,155599.22,83602.34,22100.97,21083.55,3,583200.63
91284258.5714,5.17,7,1,REGION IV-A (CALABARZON),27.23,0.0,2,268833.48,Q4 2023,18265.73,59156.97,76203.26999999999,3,0,3,5,155599.22,83602.34,22100.97,21083.55,3,583200.63
91295244.2857,6.52,7,1,REGION III (CENTRAL LUZON),29.47,0.0,2,298328.5,Q1 2024,62102.93,97585.2,239850.96,0,0,3,2,14102.84,7858.01,6904.48,6369.72,3,499999.03
91295244.2857,6.52,7,1,REGION III (CENTRAL LUZON),29.47,0.0,2,298328.5,Q4 2023,19576.51,86510.9,199477.92,0,0,3,2,14102.84,7858.01,6904.48,6369.72,3,499999.03
91494015.7143,11.96,7,1,NATIONAL CAPITAL REGION,46.47,1.0,2,334655.85,Q1 2024,83488.43,71965.16,289495.39,0,3,3,5,189596.09,0.54,133086.38,128492.54,3,2983868.76
91494015.7143,11.96,7,1,NATIONAL CAPITAL REGION,46.47,1.0,2,334655.85,Q4 2023,5719.44,130957.77,211998.03,0,3,3,5,189596.09,0.54,133086.38,128492.54,3,2983868.76
91614057.1429,21.51,7,1,NATIONAL CAPITAL REGION,54.7,0.0,2,1000000.7,Q1 2024,12416.28,4799.8,92800.4,0,0,3,5,-0.21,-0.21,-0.21,-0.21,3,44998.38
91614057.1429,21.51,7,1,NATIONAL CAPITAL REGION,54.7,0.0,2,1000000.7,Q4 2023,1698.38,102561.85,33001.08,0,0,3,5,-0.21,-0.21,-0.21,-0.21,3,44998.38
91787015.7143,12.24,7,1,REGION VII (CENTRAL VISAYAS),38.76,1.0,2,516544.07,Q4 2023,341.86,107437.94,724997.11,3,0,3,3,1.43,1.43,1.43,1.43,3,948000.7
92141787.1429,7.75,7,1,REGION VI (WESTERN VISAYAS),35.77,1.0,2,573746.97,Q1 2024,73871.16,71439.13,112258.84,0,0,3,2,-0.04,-0.04,-0.04,-0.04,3,90001.02
92141787.1429,7.75,7,1,REGION VI (WESTERN VISAYAS),35.77,1.0,2,573746.97,Q4 2023,58020.46,32710.8,69539.7,0,0,3,2,-0.04,-0.04,-0.04,-0.04,3,90001.02
92257160.0,6.12,4,1,REGION III (CENTRAL LUZON),31.85,0.0,2,75997.87,Q1 2024,144.73,133562.11000000002,8382.82,0,0,3,6,-0.24,-0.24,-0.24,-0.24,3,69999.56
92257160.0,6.12,4,1,REGION III (CENTRAL LUZON),31.85,0.0,2,75997.87,Q4 2023,2558.78,126423.12,3850.46,0,0,3,6,-0.24,-0.24,-0.24,-0.24,3,69999.56
92800745.7143,3.81,5,1,NATIONAL CAPITAL REGION,36.27,0.0,2,113593.94,Q1 2024,44.77,89134.07,153001.8,0,3,3,2,-0.42,-0.42,-0.42,-0.42,3,3851657.12
